"","Date","Latitude","Longitude","water_temp"
"121",2011-02-07,39.745025,-77.559425,3.5
"122",2013-02-07,39.810403,-77.576394,6
"123",1998-02-08,40.256938,-76.944205,4
"124",1998-02-08,40.251142,-76.958114,5
"125",1998-02-08,40.262529,-76.978808,0
"126",2010-02-08,39.745025,-77.559425,2
"127",2010-02-08,39.764094,-77.607036,10
"128",2010-02-08,40.06169,-77.53258,8.8896
"129",2012-02-08,40.06169,-77.53258,17.7792
"130",2009-02-09,39.745025,-77.559425,5
"131",1999-02-10,40.211399,-77.299815,7
"132",2001-02-10,40.267855,-77.015436,5
"133",2001-02-10,40.226963,-77.332296,6
"134",2001-02-10,40.201195,-77.417339,5
"135",2001-02-10,40.251474,-77.022519,9
"136",2001-02-10,40.227646,-77.20661,10
"137",2001-02-10,40.209576,-77.027172,8
"138",2001-02-11,40.270861,-76.9156,3
"139",2001-02-11,40.149675,-77.507219,2
"140",2013-02-11,39.765053,-77.516044,4
"141",2013-02-11,39.751283,-77.601036,9
"142",2000-02-12,40.267855,-77.015436,1
"143",2000-02-12,40.226963,-77.332296,2
"144",2000-02-12,40.09015,-77.64789,3
"145",2000-02-12,40.201195,-77.417339,1
"146",2000-02-12,40.251474,-77.022519,5
"147",2000-02-12,40.227646,-77.20661,11
"148",2013-02-12,39.741172,-77.491586,5
"149",2013-02-12,39.739406,-77.481092,5
"150",2013-02-12,39.741603,-77.491469,4
"151",1999-02-13,40.270861,-76.9156,6
"152",1999-02-13,40.251142,-76.958114,5
"153",1999-02-13,40.262529,-76.978808,5
"154",1999-02-13,40.214601,-77.297451,5
"155",1999-02-13,40.226963,-77.332296,5
"156",1999-02-13,40.161072,-77.315195,9
"157",1999-02-13,40.209576,-77.027172,6
"158",2000-02-13,40.149675,-77.507219,0
"159",2011-02-13,40.06169,-77.53258,7.7784
"160",2012-02-13,39.720703,-77.500192,2.5
"161",1999-02-14,40.256938,-76.944205,2
"162",1999-02-14,40.267855,-77.015436,4
"163",1999-02-14,40.076156,-77.595852,3
"164",1998-02-15,40.239804,-77.173815,5
"165",1998-02-15,40.215365,-77.30397,4
"166",1998-02-15,40.226963,-77.332296,6
"167",1998-02-15,40.027322,-77.507586,10
"168",1998-02-15,40.07262,-77.537821,8
"169",1998-02-15,40.211399,-77.299815,10
"170",1998-02-15,40.241721,-77.175346,2
"171",1999-02-15,40.09015,-77.64789,4
"172",1999-02-15,40.027322,-77.507586,6
"173",1999-02-15,40.07262,-77.537821,11
"174",2000-02-15,40.270861,-76.9156,0
"175",2001-02-15,40.09015,-77.64789,2
"176",2002-02-15,40.201195,-77.417339,1
"177",2002-02-15,40.209576,-77.027172,4
"178",2008-02-15,39.810403,-77.576394,4.5
"179",2008-02-15,39.839708,-77.537533,5
"180",2009-02-15,39.741172,-77.491586,10
"181",2009-02-15,39.739406,-77.481092,10
"182",2009-02-15,39.741603,-77.491469,9
"183",2010-02-15,39.740386,-77.519908,0
"184",2012-02-17,39.737619,-77.568983,7.5
"185",2012-02-17,39.737858,-77.569172,10
"186",2013-02-19,39.720703,-77.500192,3
"187",2013-02-21,39.737858,-77.569172,8.5
"188",2000-02-23,40.076156,-77.595852,5
"189",2012-02-24,39.810403,-77.576394,7
"190",2013-02-26,39.724881,-77.605128,6
"191",2013-02-26,39.737619,-77.568983,6
"192",2012-02-27,39.831244,-77.570878,8
"193",2009-03-01,40.04716,-77.52071,12.2232
"194",2009-03-01,40.06169,-77.53258,10.0008
"195",2013-03-01,39.740386,-77.519908,4
"196",2010-03-02,39.788233,-77.487814,3
"197",2010-03-02,39.751283,-77.601036,3
"198",2013-03-02,39.810403,-77.576394,4
"199",2013-03-02,39.764094,-77.607036,10
"200",2008-03-03,39.740386,-77.519908,8
"201",2012-03-03,39.75468,-77.505228,9
"202",2012-03-03,39.764094,-77.607036,11
"203",2011-03-04,40.04716,-77.52071,6.6672
"204",2010-03-05,39.741172,-77.491586,3.5
"205",2010-03-05,39.739406,-77.481092,3
"206",2010-03-05,39.741603,-77.491469,2
"207",2011-03-05,39.741172,-77.491586,2.5
"208",2011-03-05,39.739406,-77.481092,5.5
"209",2011-03-05,39.741603,-77.491469,3
"210",2011-03-05,39.740386,-77.519908,9
"211",2011-03-05,39.764094,-77.607036,10.25
"212",2012-03-05,39.720703,-77.500192,6
"213",2012-03-05,39.745025,-77.559425,8
"214",2013-03-05,39.831244,-77.570878,4
"215",2013-03-05,39.75468,-77.505228,3.5
"216",2013-03-05,39.745025,-77.559425,4
"217",2010-03-06,40.04716,-77.52071,10.0008
"218",2011-03-06,40.06169,-77.53258,11.112
"219",2011-03-06,39.765053,-77.516044,9
"220",2012-03-06,39.788233,-77.487814,5
"221",2012-03-06,39.740386,-77.519908,8
"222",2009-03-07,39.741172,-77.491586,5
"223",2009-03-07,39.739406,-77.481092,7.5
"224",2009-03-07,39.741603,-77.491469,5.1
"225",2010-03-07,39.740386,-77.519908,3
"226",2012-03-07,39.751283,-77.601036,9
"227",1998-03-08,40.256938,-76.944205,8
"228",2010-03-08,39.731672,-77.540817,7.5
"229",2010-03-08,39.745025,-77.559425,8.5
"230",2010-03-08,39.764094,-77.607036,11.5
"231",2010-03-08,40.06169,-77.53258,15.0012
"232",2009-03-09,39.745025,-77.559425,11
"233",2009-03-09,39.740386,-77.519908,9.4
"234",2001-03-10,40.270861,-76.9156,5
"235",2001-03-10,40.267855,-77.015436,4
"236",2001-03-10,40.226963,-77.332296,5
"237",2001-03-10,40.201195,-77.417339,1
"238",2001-03-10,40.227646,-77.20661,9
"239",2000-03-11,40.270861,-76.9156,10
"240",2000-03-11,40.267855,-77.015436,12
"241",2000-03-11,40.226963,-77.332296,11
"242",2000-03-11,40.201195,-77.417339,8
"243",2000-03-11,40.251474,-77.022519,10
"244",2000-03-11,40.227646,-77.20661,8.2
"245",2000-03-11,40.209576,-77.027172,9
"246",2001-03-11,40.149675,-77.507219,4
"247",2001-03-11,40.209576,-77.027172,4
"248",2012-03-11,39.839708,-77.537533,10
"249",2000-03-12,40.149675,-77.507219,8
"250",2013-03-12,39.724967,-77.588817,9.5
"251",1999-03-13,40.256489,-76.928446,9
"252",1999-03-13,40.267855,-77.015436,4
"253",1999-03-13,40.214601,-77.297451,5
"254",1999-03-13,40.226963,-77.332296,6
"255",1999-03-13,40.076156,-77.595852,5
"256",1999-03-13,40.09015,-77.64789,9
"257",1999-03-13,40.251474,-77.022519,11
"258",1999-03-13,40.20152,-77.184854,12
"259",1999-03-13,40.211399,-77.299815,11
"260",1999-03-13,40.161072,-77.315195,10
"261",2000-03-13,40.211399,-77.299815,12
"262",2000-03-13,40.161072,-77.315195,10
"263",1998-03-14,40.270861,-76.9156,5
"264",1998-03-14,40.256489,-76.928446,5
"265",1998-03-14,40.258352,-76.964875,9
"266",1998-03-14,40.262529,-76.978808,5
"267",1998-03-14,40.267855,-77.015436,4
"268",1998-03-14,40.215365,-77.30397,5
"269",1998-03-14,40.226963,-77.332296,5
"270",1998-03-14,40.201869,-77.365123,4
"271",1998-03-14,40.20152,-77.184854,10
"272",1998-03-14,40.211399,-77.299815,9
"273",1998-03-14,40.284529,-77.101384,8
"274",1999-03-14,40.209576,-77.027172,7
"275",2013-03-14,39.741172,-77.491586,4.5
"276",2013-03-14,39.741603,-77.491469,4
"277",1998-03-15,40.251142,-76.958114,7
"278",1998-03-15,40.027322,-77.507586,11
"279",1998-03-15,40.07262,-77.537821,9
"280",1999-03-15,40.027322,-77.507586,14
"281",1999-03-15,40.07262,-77.537821,10
"282",2000-03-15,40.09015,-77.64789,7
"283",2001-03-15,40.09015,-77.64789,4
"284",2002-03-15,40.270861,-76.9156,7
"285",2002-03-15,40.267855,-77.015436,6
"286",2002-03-15,40.201195,-77.417339,8
"287",2002-03-15,40.209576,-77.027172,10
"288",2008-03-15,39.810403,-77.576394,6
"289",2008-03-15,39.751283,-77.601036,12
"290",2000-03-19,40.076156,-77.595852,5
"291",2012-03-19,39.737619,-77.568983,13.5
"292",2012-03-19,39.737858,-77.569172,14.5
"293",2013-03-28,39.745025,-77.559425,5
"294",2012-03-31,39.764094,-77.607036,11
"295",2009-04-01,40.04716,-77.52071,15.0012
"296",2008-04-02,39.740386,-77.519908,8
"297",2011-04-02,39.839708,-77.537533,6
"298",2011-04-03,39.740386,-77.519908,7.5
"299",2009-04-04,39.810403,-77.576394,13
"300",2009-04-04,39.741172,-77.491586,8.5
"301",2009-04-04,39.739406,-77.481092,10
"302",2009-04-04,39.741603,-77.491469,9
"303",2011-04-04,39.788233,-77.487814,7
"304",2011-04-04,40.06169,-77.53258,10.0008
"305",2013-04-04,39.720703,-77.500192,6
"306",1998-04-05,40.20152,-77.184854,13
"307",2008-04-05,40.06169,-77.53258,10.5564
"308",2009-04-05,39.740386,-77.519908,12
"309",2010-04-05,39.745025,-77.559425,15
"310",2010-04-05,39.740386,-77.519908,15
"311",2010-04-05,39.764094,-77.607036,12.5
"312",2011-04-05,39.751283,-77.601036,11
"313",2009-04-06,39.745025,-77.559425,11
"314",2011-04-06,40.04716,-77.52071,10.0008
"315",2012-04-06,39.810403,-77.576394,9.5
"316",2012-04-06,39.745025,-77.559425,11
"317",2012-04-06,39.737858,-77.569172,11
"318",2013-04-06,39.810403,-77.576394,8
"319",2008-04-07,39.741172,-77.491586,6.5
"320",2008-04-07,39.739406,-77.481092,7
"321",2008-04-07,39.741603,-77.491469,7
"322",2010-04-07,40.04716,-77.52071,15.5568
"323",2012-04-07,39.75468,-77.505228,8.2
"324",2013-04-07,39.724967,-77.588817,12
"325",2013-04-07,39.740386,-77.519908,12
"326",2000-04-08,40.270861,-76.9156,12
"327",2000-04-08,40.267855,-77.015436,12
"328",2000-04-08,40.226963,-77.332296,13
"329",2000-04-08,40.149675,-77.507219,11
"330",2000-04-08,40.201195,-77.417339,8
"331",2000-04-08,40.251474,-77.022519,12
"332",2000-04-08,40.227646,-77.20661,12
"333",2000-04-08,40.209576,-77.027172,10
"334",2010-04-08,39.731672,-77.540817,14.5
"335",2010-04-08,40.06169,-77.53258,18.3348
"336",2012-04-08,39.839708,-77.537533,9
"337",2012-04-08,39.740386,-77.519908,12
"338",1998-04-09,40.215365,-77.30397,12
"339",2013-04-09,39.788233,-77.487814,13
"340",1999-04-10,40.256489,-76.928446,11
"341",1999-04-10,40.262529,-76.978808,12
"342",1999-04-10,40.226963,-77.332296,12
"343",1999-04-10,40.149675,-77.507219,9
"344",1999-04-10,40.09015,-77.64789,10
"345",1999-04-10,40.20152,-77.184854,16
"346",1999-04-10,40.161072,-77.315195,11
"347",1999-04-10,40.209576,-77.027172,8
"348",1998-04-11,40.256938,-76.944205,10
"349",1998-04-11,40.239804,-77.173815,10
"350",1998-04-11,40.226963,-77.332296,10
"351",1998-04-11,40.201869,-77.365123,9
"352",1998-04-11,40.241721,-77.175346,6
"353",1999-04-11,40.267855,-77.015436,11
"354",1999-04-13,40.211399,-77.299815,14
"355",2001-04-13,40.209576,-77.027172,11
"356",2000-04-14,40.211399,-77.299815,13
"357",2000-04-14,40.161072,-77.315195,11
"358",2001-04-14,40.270861,-76.9156,14
"359",2001-04-14,40.267855,-77.015436,13
"360",2001-04-14,40.226963,-77.332296,13
"361",2001-04-14,40.149675,-77.507219,12
"362",2001-04-14,40.201195,-77.417339,9
"363",2001-04-14,40.227646,-77.20661,10
"364",2009-04-14,40.06169,-77.53258,11.112
"365",2012-04-14,39.751283,-77.601036,14
"366",1998-04-15,40.027322,-77.507586,11
"367",1998-04-15,40.07262,-77.537821,14
"368",1999-04-15,40.027322,-77.507586,10
"369",1999-04-15,40.07262,-77.537821,11
"370",2000-04-15,40.09015,-77.64789,9
"371",2002-04-15,40.201195,-77.417339,12
"372",2002-04-15,40.209576,-77.027172,12
"373",2008-04-15,39.810403,-77.576394,13
"374",2008-04-15,39.751283,-77.601036,10.5
"375",2001-04-16,40.09015,-77.64789,12
"376",1998-04-17,40.262529,-76.978808,15
"377",1999-04-17,40.251474,-77.022519,10
"378",2010-04-17,39.788233,-77.487814,11
"379",2010-04-17,39.751283,-77.601036,11
"380",2012-04-17,39.788233,-77.487814,12
"381",1998-04-18,40.270861,-76.9156,14
"382",1998-04-18,40.258352,-76.964875,14
"383",1998-04-18,40.267855,-77.015436,14
"384",1999-04-18,40.076156,-77.595852,11
"385",1998-04-19,40.251142,-76.958114,12
"386",1998-04-19,40.211399,-77.299815,10
"387",1998-04-21,40.284529,-77.101384,14
"388",2000-04-23,40.076156,-77.595852,10
"389",2009-05-01,39.741172,-77.491586,11
"390",2009-05-01,39.739406,-77.481092,13
"391",2009-05-01,39.741603,-77.491469,12
"392",2010-05-02,39.740386,-77.519908,17
"393",2010-05-02,40.04716,-77.52071,15.0012
"394",2009-05-03,39.810403,-77.576394,13
"395",2010-05-03,39.745025,-77.559425,12
"396",2008-05-04,40.04716,-77.52071,15.5568
"397",2009-05-04,39.745025,-77.559425,12
"398",2009-05-04,39.740386,-77.519908,11
"399",2008-05-05,40.06169,-77.53258,12.7788
"400",2008-05-05,39.741172,-77.491586,10
"401",2008-05-05,39.739406,-77.481092,10.5
"402",2008-05-05,39.741603,-77.491469,10.5
"403",2008-05-05,39.740386,-77.519908,16.5
"404",2013-05-05,39.810403,-77.576394,16
"405",2013-05-05,39.839708,-77.537533,12
"406",2013-05-05,39.740386,-77.519908,16
"407",2009-05-06,40.04716,-77.52071,13.89
"408",2011-05-06,40.04716,-77.52071,13.3344
"409",2012-05-06,39.741172,-77.491586,9
"410",2012-05-06,39.745025,-77.559425,15
"411",2012-05-06,39.741603,-77.491469,10.2
"412",2012-05-06,39.740386,-77.519908,17
"413",2012-05-06,39.764094,-77.607036,12
"414",2013-05-06,39.75468,-77.505228,11.7
"415",2013-05-06,39.745025,-77.559425,14
"416",2010-05-07,40.06169,-77.53258,15.0012
"417",1999-05-08,40.18534,-77.392621,18
"418",1999-05-08,40.270861,-76.9156,16
"419",1999-05-08,40.226963,-77.332296,17
"420",1999-05-08,40.149675,-77.507219,16
"421",1999-05-08,40.251474,-77.022519,14
"422",1999-05-08,40.227646,-77.20661,12
"423",1999-05-08,40.209576,-77.027172,14
"424",2011-05-08,39.765053,-77.516044,12
"425",2011-05-08,39.764094,-77.607036,11.5
"426",1998-05-09,40.270861,-76.9156,14
"427",1998-05-09,40.258352,-76.964875,15
"428",1998-05-09,40.267855,-77.015436,14
"429",1998-05-09,40.226963,-77.332296,14
"430",1998-05-09,40.20152,-77.184854,16
"431",1998-05-09,40.209576,-77.027172,12
"432",1999-05-09,40.267855,-77.015436,16
"433",1999-05-09,40.241721,-77.175346,15
"434",2011-05-09,39.745025,-77.559425,15.5
"435",1999-05-10,40.211399,-77.299815,20
"436",2010-05-10,39.788233,-77.487814,15
"437",2010-05-10,39.731672,-77.540817,10.5
"438",2010-05-10,39.741172,-77.491586,7
"439",2010-05-10,39.751283,-77.601036,19
"440",2010-05-10,39.739406,-77.481092,7
"441",2010-05-10,39.741603,-77.491469,7
"442",2011-05-10,39.731672,-77.540817,19
"443",2012-05-10,39.788233,-77.487814,12
"444",2012-05-10,39.751283,-77.601036,15
"445",1999-05-12,40.09015,-77.64789,18
"446",1999-05-12,40.161072,-77.315195,13
"447",2001-05-12,40.270861,-76.9156,22
"448",2001-05-12,40.267855,-77.015436,17
"449",2001-05-12,40.226963,-77.332296,22
"450",2001-05-12,40.149675,-77.507219,18
"451",2001-05-12,40.251474,-77.022519,13
"452",2001-05-12,40.209576,-77.027172,11
"453",2012-05-12,39.75468,-77.505228,11
"454",1998-05-13,40.284529,-77.101384,15
"455",2000-05-13,40.270861,-76.9156,23
"456",2000-05-13,40.267855,-77.015436,20
"457",2000-05-13,40.226963,-77.332296,20
"458",2000-05-13,40.149675,-77.507219,20
"459",2000-05-13,40.201195,-77.417339,18
"460",2000-05-13,40.227646,-77.20661,13
"461",2000-05-13,40.209576,-77.027172,17
"462",2001-05-13,40.201195,-77.417339,14
"463",2013-05-13,39.788233,-77.487814,11
"464",2013-05-13,39.751283,-77.601036,14
"465",2000-05-14,40.076156,-77.595852,20
"466",1998-05-15,40.027322,-77.507586,12
"467",1998-05-15,40.07262,-77.537821,13
"468",1999-05-15,40.214601,-77.297451,16
"469",2000-05-15,40.09015,-77.64789,17
"470",2002-05-15,40.270861,-76.9156,15
"471",2002-05-15,40.267855,-77.015436,12
"472",2002-05-15,40.201195,-77.417339,13
"473",2002-05-15,40.209576,-77.027172,10
"474",2008-05-15,39.810403,-77.576394,17
"475",2008-05-15,39.839708,-77.537533,13
"476",2008-05-15,39.751283,-77.601036,15
"477",1999-05-16,40.076156,-77.595852,15
"478",2001-05-16,40.09015,-77.64789,18
"479",1998-05-17,40.256938,-76.944205,18
"480",2011-05-17,40.06169,-77.53258,15.0012
"481",2011-05-20,39.724881,-77.605128,15
"482",2009-05-23,40.06169,-77.53258,15.5568
"483",2012-05-29,39.720703,-77.500192,21.5
"484",2013-05-31,39.739406,-77.481092,19
"485",2013-05-31,39.741603,-77.491469,16
"486",2012-06-01,39.737619,-77.568983,16
"487",2013-06-01,39.75468,-77.505228,15
"488",2011-06-02,39.788233,-77.487814,16.5
"489",2011-06-02,39.751283,-77.601036,16
"490",2013-06-02,39.839708,-77.537533,16
"491",2011-06-03,39.741172,-77.491586,12
"492",2011-06-03,39.739406,-77.481092,13
"493",2011-06-03,39.741603,-77.491469,12.5
"494",2012-06-03,39.75468,-77.505228,13.5
"495",2012-06-03,39.741172,-77.491586,9.5
"496",2012-06-03,39.739406,-77.481092,8
"497",2012-06-03,39.764094,-77.607036,14
"498",2013-06-03,39.745025,-77.559425,18.5
"499",2013-06-03,39.740386,-77.519908,20
"500",2011-06-04,40.06169,-77.53258,15.5568
"501",2011-06-04,39.839708,-77.537533,14
"502",2011-06-04,39.740386,-77.519908,16
"503",2011-06-04,39.764094,-77.607036,13.5
"504",2012-06-04,39.751283,-77.601036,18
"505",2012-06-04,39.745025,-77.559425,15
"506",2012-06-04,39.740386,-77.519908,16.5
"507",2009-06-05,40.04716,-77.52071,13.3344
"508",2010-06-05,39.788233,-77.487814,18
"509",2010-06-05,39.751283,-77.601036,16
"510",2011-06-05,39.765053,-77.516044,15.5
"511",2011-06-05,40.04716,-77.52071,15.5568
"512",2012-06-05,39.731672,-77.540817,15
"513",2010-06-06,39.740386,-77.519908,21.5
"514",2010-06-06,39.764094,-77.607036,13
"515",2010-06-06,40.06169,-77.53258,15.5568
"516",2010-06-06,40.04716,-77.52071,20.5572
"517",2011-06-06,39.745025,-77.559425,20
"518",1998-06-07,40.256938,-76.944205,17
"519",2009-06-07,39.810403,-77.576394,19
"520",2009-06-07,39.741172,-77.491586,15
"521",2009-06-07,39.739406,-77.481092,17
"522",2009-06-07,39.741603,-77.491469,14
"523",2009-06-07,39.764094,-77.607036,13
"524",2010-06-07,39.731672,-77.540817,15.5
"525",2010-06-07,39.745025,-77.559425,19
"526",2011-06-07,39.786453,-77.602325,13
"527",2011-06-07,39.787736,-77.603375,13
"528",2012-06-07,39.788233,-77.487814,13.5
"529",2012-06-07,39.734247,-77.540569,15
"530",2012-06-07,39.741603,-77.491469,10.2
"531",2009-06-08,39.745025,-77.559425,22
"532",2009-06-08,39.740386,-77.519908,20.5
"533",2001-06-09,40.270861,-76.9156,25
"534",2001-06-09,40.267855,-77.015436,21
"535",2001-06-09,40.226963,-77.332296,19
"536",2001-06-09,40.149675,-77.507219,18
"537",2001-06-09,40.201195,-77.417339,16
"538",2001-06-09,40.209576,-77.027172,11
"539",2008-06-09,40.06169,-77.53258,15.5568
"540",2000-06-10,40.267855,-77.015436,20
"541",2000-06-10,40.226963,-77.332296,20
"542",2000-06-10,40.149675,-77.507219,18
"543",2000-06-10,40.201195,-77.417339,17
"544",2000-06-10,40.251474,-77.022519,13
"545",2000-06-10,40.227646,-77.20661,13
"546",2000-06-10,40.209576,-77.027172,12
"547",2001-06-10,40.251474,-77.022519,13
"548",2008-06-10,40.04716,-77.52071,16.1124
"549",2012-06-11,39.724967,-77.588817,16
"550",2012-06-11,39.727578,-77.590798,19.5
"551",2013-06-11,39.788233,-77.487814,17
"552",1999-06-12,40.270861,-76.9156,21
"553",1999-06-12,40.262529,-76.978808,23
"554",1999-06-12,40.226963,-77.332296,19
"555",1999-06-12,40.227646,-77.20661,13
"556",1999-06-12,40.209576,-77.027172,11
"557",2012-06-12,39.725989,-77.593831,19
"558",2012-06-12,39.724881,-77.605128,16
"559",2013-06-12,39.751283,-77.601036,15
"560",1998-06-13,40.270861,-76.9156,16
"561",1998-06-13,40.256489,-76.928446,16
"562",1998-06-13,40.262529,-76.978808,16
"563",1998-06-13,40.209576,-77.027172,14
"564",1999-06-13,40.18534,-77.392621,21
"565",1999-06-13,40.267855,-77.015436,23
"566",1999-06-13,40.214601,-77.297451,23
"567",1999-06-13,40.149675,-77.507219,22
"568",1999-06-13,40.251474,-77.022519,16
"569",1999-06-13,40.211399,-77.299815,23
"570",2011-06-13,39.720703,-77.500192,17
"571",2011-06-13,39.734247,-77.540569,16
"572",1998-06-14,40.226963,-77.332296,17
"573",1998-06-14,40.201869,-77.365123,18
"574",1998-06-14,40.149675,-77.507219,16
"575",1998-06-14,40.284529,-77.101384,19
"576",2008-06-14,40.18534,-77.392621,23
"577",2011-06-14,39.725989,-77.593831,15
"578",2011-06-14,39.737619,-77.568983,14
"579",2012-06-14,39.853353,-77.517319,14
"580",1998-06-15,40.267855,-77.015436,18
"581",1998-06-15,40.027322,-77.507586,14
"582",1998-06-15,40.07262,-77.537821,15
"583",1999-06-15,40.09015,-77.64789,7
"584",2000-06-15,40.09015,-77.64789,22
"585",2002-06-15,40.270861,-76.9156,17
"586",2002-06-15,40.201195,-77.417339,15
"587",2002-06-15,40.209576,-77.027172,12
"588",2008-06-15,39.810403,-77.576394,17.5
"589",2008-06-15,39.751283,-77.601036,23
"590",2011-06-15,39.810403,-77.576394,18
"591",1999-06-16,40.241721,-77.175346,18
"592",2013-06-17,39.831244,-77.570878,15
"593",2013-06-17,39.853353,-77.517319,13
